"","anem_obs","lat2","lon2"
"1",1,10.641144871475,124.7784719558
"2",5,10.6333699647875,124.77703990765
"3",6,10.6331847875875,124.7769643343
"4",7,10.633893257475,124.776638823087
"5",9,10.6332890375,124.77678451105
"6",10,10.8699008827,124.7158801352
"7",11,10.8713995549,124.713996083025
"8",12,10.86141039035,124.721532943637
"9",15,10.8732196747,124.712104392225
"10",17,10.860413049075,124.72243530945
"11",18,10.859564297125,124.72288789925
"12",20,10.87050621295,124.714763525533
"13",21,10.8698742580625,124.715900556188
"14",26,10.86122,124.72149175
"15",28,10.87308925,124.712145
"16",31,10.869127619075,124.716335136925
"17",32,10.869321723025,124.716415582225
"18",33,10.8714549202208,124.714191605308
"19",36,10.8698084601,124.7160384385
"20",37,10.871406549325,124.7141579505
"21",38,10.871437590925,124.714024191725
"22",39,10.86111419485,124.72172188225
"23",41,10.87379217297,124.710898954875
"24",42,10.873550625,124.71199625
"25",43,10.856319375,124.725766125
"26",45,10.857470123375,124.724688976025
"27",46,10.857429625,124.724721875
"28",48,10.6335113151,124.776585807575
"29",50,10.8576589364375,124.72502953335
"30",51,10.869154944075,124.7163576633
"31",55,10.6415515509375,124.77795630635
"32",58,10.6339453021083,124.776870163625
"33",60,10.871544771375,124.7141129372
"34",62,10.8698197233,124.715892121875
"35",63,10.8700248352188,124.715602278337
"36",64,10.8696016456625,124.716126115383
"37",65,10.868723621825,124.716624480212
"38",67,10.6409845675875,124.78024558745
"39",68,10.857790211475,124.7246168275
"40",69,10.640693481525,124.779564484483
"41",72,10.8098282222375,124.76501675025
"42",73,10.6407758058,124.77928105045
"43",76,10.641009121325,124.7791082313
"44",77,10.6329581863083,124.776962490275
"45",78,10.87145200465,124.713948131558
"46",79,10.8714559511167,124.714070954367
"47",84,10.64112603315,124.77859351435
"48",86,10.64113696805,124.778584786683
"49",87,10.8738640121342,124.710804390506
"50",88,10.8610534722625,124.72165249815
"51",89,10.6414545374,124.77822015295
"52",90,10.6338620837667,124.77688418935
"53",91,10.63269644043,124.776629183917
"54",92,10.8698814455375,124.715843433513
"55",93,10.6327056395917,124.776953158433
"56",94,10.8698760287375,124.715919017325
"57",95,10.8303762227333,124.748583901683
"58",97,10.633813818,124.776904770388
"59",98,10.6326928921111,124.776706581461
"60",100,10.76420750235,124.78531368425
"61",101,10.798691083225,124.768671540438
"62",102,10.8551244624,124.727382925342
"63",103,10.7987142366,124.768583897963
