dive_num,obs_time,gps,anem_id,date,id,lat,lon
16,2018-03-12T02:42:00Z,4,1005,2018-03-12,353,10.63401762395,124.77637839735
16,2018-03-12T02:50:00Z,4,3032,2018-03-12,557,10.634120700425001,124.7764697182
16,2018-03-12T03:03:00Z,4,2830,2018-03-12,349,10.63408000625,124.776522754675
16,2018-03-12T03:03:00Z,4,2829,2018-03-12,350,10.63408000625,124.776522754675
16,2018-03-12T03:05:00Z,4,2826,2018-03-12,348,10.634057961875,124.7765904176
16,2018-03-12T03:08:00Z,4,2828,2018-03-12,347,10.634007188475,124.77658943275
16,2018-03-12T03:09:00Z,4,2827,2018-03-12,346,10.633986673775,124.77659100435
16,2018-03-12T03:15:00Z,4,2822,2018-03-12,345,10.633937178675,124.77654836139999
16,2018-03-12T03:28:00Z,4,2823,2018-03-12,344,10.633923369475,124.7765954258
16,2018-03-12T03:35:00Z,4,2181,2018-03-12,659,10.633876367925,124.7766256635
16,2018-03-12T03:38:00Z,4,2819,2018-03-12,342,10.633813168375,124.77662218505
16,2018-03-12T03:45:00Z,4,1003,2018-03-12,341,10.633840011425,124.77658664572499
16,2018-03-12T03:47:00Z,4,2820,2018-03-12,340,10.6338228495,124.776649971025
16,2018-03-12T03:48:00Z,4,2817,2018-03-12,338,10.633910503225,124.776697580225
16,2018-03-12T03:59:00Z,4,2812,2018-03-12,337,10.633906207525,124.7766992147
16,2018-03-12T04:00:00Z,4,2162,2018-03-12,334,10.633879133975,124.77669812505
16,2018-03-12T04:04:00Z,4,2816,2018-03-12,332,10.63388368115,124.7767069051
16,2018-03-12T04:17:00Z,4,3031,2018-03-12,331,10.633978354749999,124.776703112275
17,2018-03-12T06:01:00Z,4,2164,2018-03-12,330,10.6341191707,124.77652476635001
17,2018-03-12T06:07:00Z,4,1007,2018-03-12,328,10.6342675304,124.7767306678
17,2018-03-12T06:08:00Z,4,3033,2018-03-12,326,10.634270191675,124.77672392035
17,2018-03-12T06:08:00Z,4,2166,2018-03-12,327,10.634270191675,124.77672392035
17,2018-03-12T06:18:00Z,4,3034,2018-03-12,323,10.634471210625,124.77670397145
17,2018-03-12T06:22:00Z,4,3035,2018-03-12,322,10.634444619075,124.7766965744
17,2018-03-12T06:24:00Z,4,869,2018-03-12,320,10.634477622775,124.776694877075
17,2018-03-12T06:30:00Z,4,3035,2018-03-12,319,10.634531057425,124.77666681865
17,2018-03-12T06:35:00Z,4,3036,2018-03-12,318,10.63455773285,124.77668154985
17,2018-03-12T06:41:00Z,4,3038,2018-03-12,316,10.6346585881,124.776630105925
17,2018-03-12T06:50:00Z,4,3037,2018-03-12,315,10.634666949025,124.77658698105
17,2018-03-12T06:52:00Z,4,3040,2018-03-12,314,10.6347018387,124.77657639885
17,2018-03-12T06:54:00Z,4,3039,2018-03-12,313,10.634746388549999,124.776575875025
17,2018-03-12T07:03:00Z,4,3041,2018-03-12,311,10.634784714775,124.7765343636
17,2018-03-12T07:09:00Z,4,3042,2018-03-12,309,10.63483682925,124.77647275665
17,2018-03-12T07:14:00Z,4,3044,2018-03-12,308,10.6348633161,124.776473175725
17,2018-03-12T07:18:00Z,4,866,2018-03-12,555,10.634835131925,124.776458989375
17,2018-03-12T07:19:00Z,4,3043,2018-03-12,307,10.63483877805,124.77643969005
17,2018-03-12T07:26:00Z,4,3046,2018-03-12,305,10.6348765804,124.7764395224
17,2018-03-12T07:30:00Z,4,3045,2018-03-12,304,10.634909521325,124.77645052365
17,2018-03-12T07:36:00Z,4,3048,2018-03-12,658,10.634966308700001,124.776420285925
17,2018-03-12T07:40:00Z,4,3047,2018-03-12,303,10.634975403075,124.776407273025
17,2018-03-12T07:47:00Z,4,3049,2018-03-12,523,10.635037240575,124.77636330992499
17,2018-03-12T07:56:00Z,4,3050,2018-03-12,302,10.635065340925,124.7763759666
17,2018-03-12T07:57:00Z,4,3051,2018-03-12,301,10.635104379625,124.7763698688
17,2018-03-12T08:02:00Z,4,3052,2018-03-12,300,10.63514599575,124.7763281269
17,2018-03-12T08:11:00Z,4,3053,2018-03-12,299,10.635181388375,124.7763092676
17,2018-03-12T08:21:00Z,4,3054,2018-03-12,298,10.6351952604,124.776317419025
17,2018-03-12T08:27:00Z,4,3055,2018-03-12,296,10.635230296775,124.77630522335
18,2018-03-14T02:00:00Z,4,3056,2018-03-14,295,10.640960878225,124.78514808930001
18,2018-03-14T02:19:00Z,4,2259,2018-03-14,294,10.640818700175,124.7849404486
18,2018-03-14T02:28:00Z,4,3057,2018-03-14,293,10.6406929088,124.7846217267
18,2018-03-14T02:45:00Z,4,2260,2018-03-14,502,10.640639390325,124.7845561593
18,2018-03-14T02:54:00Z,4,2261,2018-03-14,292,10.64064632635,124.7840927029
18,2018-03-14T02:59:00Z,4,3058,2018-03-14,604,10.640647793175,124.784039498775
18,2018-03-14T03:12:00Z,4,3059,2018-03-14,404,10.640807992325,124.7838612995
18,2018-03-14T03:23:00Z,4,446,2018-03-14,680,10.6409002561,124.783559425275
18,2018-03-14T03:26:00Z,4,2263,2018-03-14,291,10.640874356025,124.78349721059999
18,2018-03-14T03:32:00Z,4,3060,2018-03-14,290,10.6409903616,124.78331609862501
18,2018-03-14T03:50:00Z,4,3062,2018-03-14,352,10.6410580245,124.783189971925
18,2018-03-14T04:02:00Z,4,3061,2018-03-14,289,10.641115922474999,124.783188693675
18,2018-03-14T04:03:00Z,4,3063,2018-03-14,288,10.6410845113,124.7831974947
